enzyme,depth,temperature,n,Vmax_ds_mean,Vmax_ds_sd,Vmax_ds_se,Vmax_MBC_mean,Vmax_MBC_sd,Vmax_MBC_se,Km_mean,Km_sd,Km_se,CE_ds_mean,CE_ds_sd,CE_ds_se,CE_MBC_mean,CE_MBC_sd,CE_MBC_se
N/A,cm,degreeCelsius,N/A,nmol/g_dry_soil/h,nmol/g_dry_soil/h,nmol/g_dry_soil/h,nmol/microg_MBC/h,nmol/microg_MBC/h,nmol/microg_MBC/h,micromolar,micromolar,micromolar,N/A,N/A,N/A,N/A,N/A,N/A
AP,50-60,10,2,383.792319353566,265.374348527118,187.648001396487,3.37404684245092,1.82431144520539,1.28998299390096,12.0569014654151,1.43837067710007,1.01708165963734,33.3821938680816,25.9926083184132,18.3795496026758,0.290939396095732,0.186017124532044,0.13153397017343
AP,50-60,16,3,339.754104207402,334.584726896994,193.172582140717,3.08427726096556,2.46973911859448,1.42590454494867,12.0424701687284,2.26156542174208,1.30571540503274,28.4316253057177,28.8620940281075,16.6635377565041,0.258140742602006,0.212708567626332,0.122807348778003
AP,50-60,25,2,514.167904891595,379.26399771891,268.18014464696,4.49954625124132,2.6670485074925,1.88588808540141,16.6641158646431,0.430931822054438,0.304714813603768,31.1594917842027,23.5651034520802,16.6630444503284,0.272174508544964,0.167085802030709,0.118147503655907
AP,50-60,35,3,573.97815067558,475.445314478217,274.498480298945,5.32311436304362,3.36763814186863,1.9443067877411,17.9063637083532,3.94104544962866,2.27536365123166,30.3693466996325,22.5664955176443,13.0287722617784,0.28651759709794,0.150025462132461,0.0866172409474746
AP,50-60,50,3,755.166871072429,663.772320158521,383.229127724144,6.95307151617661,4.7778906472811,2.75851645136634,10.6192495795018,3.64383444079699,2.10376879527657,63.9458059995653,40.7793743012416,23.5439827302063,0.613530722923224,0.251945334172671,0.145460706505662
AP,60-70,4,3,119.744783855656,87.8633622022278,50.7279358193618,1.03145193101771,0.438264014851322,0.253031846950537,35.8656174584681,25.9219483707614,14.9660438697787,9.7661525236796,14.5183115663784,8.38215109102741,0.072968999159154,0.0986096596265651,0.0569323135300948
AP,60-70,10,3,264.602272479865,283.756096482585,163.826658688418,2.19716985656772,1.7307435034037,0.999245227588325,14.5509967052641,9.49490064755914,5.48188344479702,24.7526657952115,28.5106213191785,16.4606148933912,0.19344635069211,0.18401409815785,0.106240589106121
AP,60-70,16,3,316.595101498281,222.064343455865,128.208908471661,2.83876931115266,1.11522281506596,0.643874192484742,49.8350791153547,61.1479444104682,35.3037821657761,22.1373069331722,28.0856394768027,16.2152515122948,0.167005986551804,0.189212483495106,0.109241878279937
AP,60-70,25,3,284.648732200007,273.948634884149,158.164318094494,2.38082137370614,1.59677935365795,0.921900989670855,14.8998274894154,6.75772690289345,3.90157544649551,24.0313819760492,25.9217620282491,14.965936284879,0.190728940001409,0.163492114116091,0.094392216095306
AP,60-70,35,3,408.385513866966,335.381460636627,193.632576579766,3.55440956556094,1.8089489304419,1.04439715194092,15.9182460485422,7.23957473177376,4.17977042020799,32.3211174431093,32.4596320615945,18.7405773085578,0.262208865208226,0.196954740133788,0.113711872234415
AP,60-70,50,3,608.636470968926,588.669698970076,339.86860916415,5.18957749987267,3.45830565200376,1.99665369912438,10.6362453195539,3.66007865587559,2.11314739722498,59.1772926826983,53.3078293355185,30.7772896167763,0.493537779730989,0.303891328199649,0.17545174014046
AP,80-90,4,3,58.6811204300569,28.6979285531474,16.5687567753443,0.689023335179739,0.154098320685022,0.0889687069291669,15.8900322727642,12.0658201680466,6.96620452201532,8.103548828905,10.1136339954243,5.83910930974358,0.083426562365287,0.0902832152703506,0.0521250386396418
AP,80-90,10,2,166.148059075997,42.4872392653586,30.0430149984304,1.82783419213073,0.0427734211055579,0.0302453761182878,13.1219443485521,10.6217443090555,7.5107074289628,20.7802735374676,20.0587644986937,14.1836883992503,0.209129483917714,0.172542518595126,0.122005984941619
AP,80-90,16,3,131.863590886584,71.8752326098136,41.4971848953428,1.53094975583333,0.457859750761448,0.264345450353217,10.1675623159467,3.82617349563925,2.20904229767354,17.132337247634,16.8823455030567,9.74702672074206,0.185074083152481,0.140181359603438,0.0809337457024125
AP,80-90,25,2,182.523509712942,85.5538254438179,60.4956901277738,1.95662176890808,0.487841420235484,0.344955976392187,9.29681525352267,5.9200626298534,4.18611643061841,28.3008054931016,27.2239857990485,19.2502649694334,0.284939398313117,0.233918868414414,0.165405618103316
AP,80-90,35,3,271.668490715076,167.917307165678,96.9471024937011,3.13385220684915,1.54341520835108,0.891091186012858,10.2416883364875,7.33241547436231,4.23337204793326,29.6359973101439,18.5308907814344,10.6988147809847,0.343662945604651,0.130375027799284,0.0752720573955218
AP,80-90,50,3,407.227696614614,287.053464816206,165.730395183451,4.61080892433268,2.5731670690744,1.48561869999998,10.1442635601514,8.12948400175378,4.6935597767853,47.8060426747428,38.5346476623655,22.2479892009941,0.53796389517454,0.299266316655444,0.172781488480409
