Decimal.Year, year, day, B1.H.L4.10cm, B1.H.L4.40cm, B2.H.L29.10cm, B2.H.L29.40cm, B4.H.L54.10cm, B4.H.L54.40cm, B3.H.L40.10cm, B3.H.L40.40cm, B1.C.L7.10cm, B1.C.L7.40cm, B2.C.L25.10cm, B2.C.L25.40cm, B4.C.L57.10cm, B4.C.L57.40cm, B3.C.L43.10cm, B3.C.L43.40cm, B1.U.L6.10cm, B1.U.L6.40cm, B2.U.L27.10cm, B2.U.L27.40cm, B4.U.L56.10cm, B4.U.L56.40cm, B3.U.L42.10cm, B3.U.L42.40cm
2015.1095890411, 2015, 40, 17.1289583333333, 17.5660416666667, 17.4304166666667, 18.6739583333333, 17.01875, 17.2689583333333, NA, 17.933125, 13.616875, 13.6604166666667, 13.5352083333333, 13.6777083333333, 13.6364583333333, 13.6785416666667, 13.485, 13.549375, 13.4425, 14.0433333333333, 13.6179166666667, 9.84041666666667, 13.4239583333333, 13.93875, 13.4020833333333, 13.9327083333333
2015.11232876712, 2015, 41, 15.1602083333333, 16.80625, 15.7460416666667, 18.0808333333333, 15.4191666666667, 16.725625, NA, 17.3158333333333, 11.3658333333333, 13.0670833333333, 11.825625, 13.3504166666667, 11.7570833333333, 13.2579166666667, 11.8335416666667, 13.2095833333333, 10.8202083333333, 13.3491666666667, 11.0935416666667, 9.25020833333333, 10.7439583333333, 13.3183333333333, 10.8033333333333, 13.3891666666667
2015.11506849315, 2015, 42, 14.5329166666667, 15.823125, 15.1922916666667, 17.3458333333333, 14.7047916666667, 15.88, NA, 16.433125, 10.8252083333333, 12.1035416666667, 11.1889583333333, 12.5795833333333, 11.0808333333333, 12.379375, 11.084375, 12.4075, 10.4597916666667, 12.3172916666667, 10.7064583333333, 8.37270833333333, 10.4035416666667, 12.3897916666667, 10.5233333333333, 12.5041666666667
2015.11780821918, 2015, 43, 15.071875, 15.5889583333333, 15.7447916666667, 17.21875, 15.1029166666667, 15.6247916666667, NA, 16.2291666666667, 11.3508333333333, 11.9127083333333, 11.5991666666667, 12.3345833333333, 11.5910416666667, 12.178125, 11.3827083333333, 12.118125, 11.1329166666667, 12.1033333333333, 11.3664583333333, 8.26083333333333, 11.1522916666667, 12.1920833333333, 11.14125, 12.2958333333333
2015.12054794521, 2015, 44, 15.5658333333333, 15.730625, 16.1489583333333, 17.3247916666667, 15.4454166666667, 15.7177083333333, NA, 16.360625, 11.8891666666667, 11.9860416666667, 11.9554166666667, 12.355625, 12.0510416666667, 12.2558333333333, 11.6572916666667, 12.1277083333333, 11.7689583333333, 12.2552083333333, 11.9314583333333, 8.378125, 11.6739583333333, 12.325, 11.5589583333333, 12.401875
2015.12328767123, 2015, 45, 16.1310416666667, 16.0897916666667, 16.610625, 17.5364583333333, 15.9375, 16.0047916666667, NA, 16.6995833333333, 12.5072916666667, 12.3041666666667, 12.5158333333333, 12.59375, 12.6433333333333, 12.5420833333333, 12.0960416666667, 12.3229166666667, 12.4464583333333, 12.6920833333333, 12.4645833333333, 8.676875, 12.223125, 12.6902083333333, 11.9264583333333, 12.744375
2015.12602739726, 2015, 46, 16.286875, 16.4077083333333, 16.6279166666667, 17.6652083333333, 16.024375, 16.2570833333333, NA, 16.98375, 12.5658333333333, 12.508125, 12.6279166666667, 12.8008333333333, 12.7579166666667, 12.7514583333333, 12.1266666666667, 12.488125, 12.6504166666667, 13.0929166666667, 12.5327083333333, 8.84333333333333, 12.3575, 12.9952083333333, 12.1060416666667, 13.06125
2015.12876712329, 2015, 47, 16.6822916666667, 16.72625, 16.9008333333333, 17.7789583333333, 16.400625, 16.546875, NA, 17.3070833333333, 13.0120833333333, 12.7591666666667, 13.045625, 13.03125, 13.2020833333333, 13.0022916666667, 12.47625, 12.6825, 13.215, 13.5414583333333, 12.9616666666667, 9.08, 12.899375, 13.4075, 12.6145833333333, 13.4770833333333
2015.13150684931, 2015, 48, 16.3941666666667, 17.0675, 16.450625, 17.9520833333333, 16.0879166666667, 16.8683333333333, NA, 17.6458333333333, 12.7039583333333, 13.00625, 12.7041666666667, 13.2647916666667, 12.715, 13.2172916666667, 12.5952083333333, 12.9375, 12.9285416666667, 13.9085416666667, 12.8270833333333, 9.295, 12.600625, 13.7610416666667, 12.6852083333333, 13.8533333333333
2015.13424657534, 2015, 49, 17.2170833333333, 17.4285416666667, 17.3920833333333, 18.1922916666667, 17.1797916666667, 17.2525, NA, 18.0372916666667, 13.710625, 13.365625, 13.6464583333333, 13.50625, 13.736875, 13.475, 13.3972916666667, 13.24, 13.984375, 14.3314583333333, 13.7739583333333, 9.573125, 13.825625, 14.1972916666667, 13.6758333333333, 14.2508333333333
