ï»¿Time,CO2_conc_(ppm),CO2_flux_(umol/m2s),Soil_heat_flux_(W/m2),PAR_(umol/m2s),In_short_wave_(W/m2),Out_short_wave_(W/m2),In_long_wave_(W/m2),Out_long_wave_(W/m2),Net_short_wave_(W/m2),Net_long_wave_(W/m2),Net_rad_(W/m2),Cal_oxygen_(%),Infrared_temp_(C),S1_wc_(m3/m3),S1_temp_(C),S1_ec_(mS/cm),S2_wc_(m3/m3),S2_temp_(C),S2_ec_(mS/cm),S3_wc_(m3/m3),S3_temp_(C),S3_ec_(mS/cm),S4_wc_(m3/m3),S4_temp_(C),S4_ec_(mS/cm),S5_wp_(kPa),S5_temp_(C),Solar_radiation_(W/m2),Precipitation_(mm),Lightning_activity_(number),Lightning_distance_(km),Wind_direction_(degree),Wind_speed_(m/s),Gust_speed_(m/s),Air_temp_(C),Vapor_p_(kPa),Atm_p_(kPa),X_axis_level_(degree),Y_axis_level_(degree),Max_precipitation_rate_(mm/hr),RH_sensor_temp_(C),VPD_(kPa),VPD_Cal_(kPa)
10/28/2019 8:00,194.8,0.28,-9.728067336,188.8,89.8,51.07,232.2,282.5,38.73,-50.3,-11.57,15.97,-8.94,0.262,8,0.87,0.167,6.2,0.428,0.142,4.4,0.16,0.136,2.5,0.495,-99999,5,639,0,0,0,293,5.48,11.12,-4.5,0.18,72.15,-3.9,0.9,0,-0.8,0,0.396140162
10/28/2019 9:00,194.8,0.28,-9.43671091,412,194.5,106.5,225.1,285.9,88,-60.8,27.2,16.02,-8.32,0.262,8,0.87,0.167,6.2,0.427,0.142,4.4,0.159,0.136,3,0.503,-99999,4.9,514,0,0,0,280,6.04,11.53,-4.5,0.18,72.14,-3.8,0.8,0,-1.4,0,0.371298824
10/28/2019 10:00,171.6,-0.18,-9.032049207,1166,551.8,295.4,177.2,300.9,256.4,-123.7,132.7,16.05,-5.9,0.262,8,0.871,0.167,6.2,0.428,0.142,4.4,0.159,0.136,3.4,0.499,-99999,4.9,357,0,0,0,288,5.9,11.16,-4.7,0.15,72.21,-3.9,0.8,0,-1.9,0,0.381326681
10/28/2019 11:00,171.6,-0.18,-7.97992878,1453,694.9,176.7,179.6,335.2,518.2,-155.6,362.6,16.05,0.915,0.262,8,0.869,0.167,6.2,0.426,0.142,4.4,0.161,0.136,3.5,0.504,-99999,4.9,57,0,0,0,311,6.21,10.04,-6.7,0.15,72.29,-3.8,0.8,0,-5.4,0,0.258553183
10/28/2019 12:00,171.6,-0.18,3.043056005,520.5,223,44.26,186,315.5,178.74,-129.5,49.24,16.07,-0.876,0.263,8,0.869,0.167,6.2,0.428,0.142,4.3,0.161,0.136,3.4,0.496,-99999,4.9,1,0,0,0,306,4.11,10.19,-7.6,0.15,72.33,-3.7,0.8,0,-7.6,0,0.194937552
10/28/2019 13:00,181,-0.08,11.86468113,1378,654.8,140.7,170.9,356,514.1,-185.1,329,16.06,8.27,0.262,8,0.867,0.167,6.2,0.427,0.142,4.4,0.163,0.136,3.1,0.496,-99999,4.9,0,0,0,0,269,1.38,4.82,-8,0.17,72.37,-3.7,0.8,0,-8.1,0,0.16177013
10/28/2019 14:00,181.2,-0.08,26.10877307,1151,545.9,121.5,174.6,355.2,424.4,-180.6,243.8,16.07,9.85,0.263,8,0.867,0.167,6.2,0.424,0.142,4.4,0.163,0.137,2.8,0.491,-99999,4.9,0,0,0,0,148,1.33,2.68,-7.8,0.18,72.38,-3.7,0.8,0,-8,0,0.154367316
10/28/2019 15:00,181,-0.08,25.44512787,806,384.2,84.2,179.5,333.6,300,-154.1,145.9,16.07,4.336,0.263,8,0.869,0.167,6.2,0.422,0.142,4.4,0.163,0.137,2.6,0.485,-99999,4.9,0,0,0,0,37,1.38,3.48,-8.1,0.21,72.4,-3.7,0.8,0,-8,0,0.124367316
10/28/2019 16:00,208.8,0.4,17.33570735,352.4,180.8,39.21,215.9,312.5,141.59,-96.6,44.99,16.09,-0.286,0.263,8,0.869,0.167,6.1,0.424,0.142,4.4,0.162,0.137,2.4,0.487,-99999,4.9,0,0,0,0,125,1.68,4.4,-8.7,0.25,72.37,-3.7,0.8,0,-8.6,0,0.06905105
10/28/2019 17:00,208.6,0.4,-1.97474911,19.68,8.16,2.11,235.8,290.5,6.05,-54.7,-48.65,16.1,-6.16,0.263,8,0.871,0.167,6.1,0.42,0.142,4.4,0.163,0.137,2.2,0.478,-99999,4.9,0,0,0,0,156,1.37,3.23,-8.9,0.27,72.3,-3.7,0.8,0,-8.8,0,0.044085967
10/28/2019 18:00,208.6,0.4,-13.0462933,0.095,-1.63,0.32,247.4,290,-1.95,-42.6,-44.55,16.1,-5.954,0.263,8,0.871,0.167,6.1,0.42,0.142,4.4,0.162,0.137,2.1,0.476,-99999,4.9,0,0,0,0,125,1.13,2.21,-8.9,0.27,72.23,-3.7,0.8,0,-8.9,0,0.041629266
10/28/2019 19:00,205,0.4,-15.37714471,0.095,-1.06,0.4,260.2,291.5,-1.46,-31.3,-32.76,16.09,-5.383,0.262,8,0.871,0.167,6.1,0.415,0.142,4.3,0.162,0.137,2,0.474,-99999,4.9,0,0,0,0,126,1.76,3.36,-9,0.28,72.16,-3.7,0.8,0,-8.9,0,0.031629266
10/28/2019 20:00,205,0.4,-14.42214309,0,-1.04,0.28,265.6,292.4,-1.32,-26.8,-28.12,16.09,-5.28,0.263,8,0.871,0.167,6.1,0.415,0.142,4.3,0.163,0.137,1.8,0.479,-99999,4.9,0,0,0,0,131,0.77,2.01,-9.1,0.28,72.11,-3.7,0.8,0,-9,0,0.029189654
10/28/2019 21:00,205,0.4,-13.41858207,0.095,-0.92,0.24,270.5,290.7,-1.16,-20.2,-21.36,16.1,-5.698,0.262,8,0.873,0.167,6.1,0.41,0.142,4.3,0.161,0.137,1.8,0.473,-99999,4.8,0,0,0,0,131,0.33,0.72,-9.1,0.28,72.07,-3.7,0.8,0,-9.1,0,0.026767028
10/28/2019 22:00,210.8,0.2,-12.7387504,0,-0.56,0.33,273,289.3,-0.89,-16.3,-17.19,16.07,-5.971,0.263,8,0.873,0.167,6.1,0.408,0.142,4.3,0.161,0.137,1.7,0.477,-99999,4.8,0,0,0,0,139,0.42,1.26,-9.1,0.29,72.04,-3.7,0.8,0,-9.1,0,0.016767028
10/28/2019 23:00,210.8,0.2,-12.07510521,-0.095,-0.72,0.31,269.5,287.7,-1.03,-18.2,-19.23,16.05,-6.497,0.263,8,0.871,0.167,6.1,0.402,0.142,4.2,0.16,0.137,1.7,0.477,-99999,4.8,0,0,0,0,138,0.32,0.97,-9,0.29,72.03,-3.7,0.9,0,-9,0,0.019189654
10/29/2019 0:00,210.8,0.2,-11.44383296,-0.095,-0.66,0.23,275.4,287.2,-0.89,-11.8,-12.69,16.04,-6.625,0.262,8,0.871,0.167,6.1,0.402,0.142,4.2,0.159,0.137,1.6,0.476,-99999,4.8,0,0,0,0,94,0.22,0.65,-9.1,0.29,72.02,-3.7,0.8,0,-9.2,0,0.014361284
10/29/2019 1:00,214,0.3,-10.87730657,0.095,-0.37,0.18,277.1,285,-0.55,-7.9,-8.45,16.02,-7.302,0.263,8,0.869,0.167,6.1,0.397,0.142,4.2,0.158,0.137,1.6,0.473,-99999,4.8,3,0,0,0,160,0.34,0.86,-9.2,0.29,72.01,-3.7,0.8,0,-9.3,0,0.011972322
10/29/2019 2:00,214,0.3,-10.35933959,0,-0.32,0.15,280,283.8,-0.47,-3.8,-4.27,16.02,-7.681,0.263,8,0.871,0.167,6.1,0.396,0.142,4.2,0.157,0.137,1.6,0.474,-99999,4.8,29,0,0,0,122,0.26,0.63,-8.7,0.3,72.03,-3.8,0.8,0,-8.6,0,0.01905105
10/29/2019 3:00,214,0.3,-9.792813208,0,-0.29,0.08,280.9,282.4,-0.37,-1.5,-1.87,16.01,-8.11,0.262,8,0.869,0.167,6.1,0.393,0.142,4.1,0.156,0.137,1.5,0.477,-99999,4.7,79,0,0,0,139,0.23,1,-7.6,0.33,72.04,-3.8,0.8,0,-6.8,0,0.036972107
10/29/2019 4:00,220.8,0.4,-9.274846229,0.095,-0.23,0.08,281.4,282.3,-0.31,-0.9,-1.21,16,-8.18,0.262,8,0.869,0.167,6.1,0.391,0.142,4.1,0.156,0.137,1.5,0.479,-99999,4.7,183,0,0,0,174,0.58,2.26,-6.5,0.35,71.97,-3.7,0.9,0,-4.3,0,0.094101365
10/29/2019 5:00,221,0.4,-8.853998058,-0.095,-0.31,0.03,280.9,280.7,-0.34,0.2,-0.14,16,-8.65,0.262,8,0.869,0.167,6.1,0.386,0.142,4.1,0.156,0.137,1.5,0.48,-99999,4.7,207,0,0,0,198,1.09,2.94,-5.7,0.35,71.91,-3.7,1,0,-2.5,0,0.158207422
10/29/2019 6:00,220.8,0.4,-8.416963419,0.095,-0.34,0.04,280.6,279.8,-0.38,0.8,0.42,16,-8.87,0.263,8,0.869,0.167,6.1,0.385,0.142,4,0.154,0.137,1.5,0.481,-99999,4.7,121,0,0,0,131,1.49,4.1,-5.5,0.33,71.88,-3.7,1,0,-3.5,0,0.141649743
10/29/2019 7:00,240.8,0.56,-8.174166397,25.93,12.81,16.35,281.8,280.2,-3.54,1.6,-1.94,16,-8.89,0.263,8,0.867,0.167,6.1,0.386,0.142,4,0.155,0.137,1.4,0.479,-99999,4.6,122,0,0,0,122,2.67,7.44,-5.7,0.35,71.8,-3.6,1,0,-4.2,0,0.097465036
10/29/2019 8:00,240.6,0.56,-7.882809971,101.3,48.43,62.16,290.9,286.6,-13.73,4.3,-9.43,16.02,-7.456,0.263,7.9,0.867,0.167,6.1,0.384,0.142,4,0.157,0.138,1.4,0.479,-99999,4.6,82,0,0,0,120,1.96,6.19,-6,0.35,71.77,-3.7,1,0,-4.8,0,0.077616873
10/29/2019 9:00,240.8,0.56,-7.559080609,183.4,88.1,117.1,300.5,291.7,-29,8.8,-20.2,16.01,-6.44,0.263,7.9,0.87,0.167,6,0.39,0.142,4,0.155,0.138,1.4,0.481,-99999,4.6,73,0,0,0,45,0.51,1.65,-5.8,0.35,71.76,-3.6,1,0,-4.5,0,0.087441181
10/29/2019 10:00,229.6,0.2,-7.219164778,448.6,234.1,294.8,309.7,298.8,-60.7,10.9,-49.8,16,-5.271,0.263,7.9,0.867,0.167,6,0.391,0.142,3.9,0.157,0.138,1.4,0.48,-99999,4.6,46,0,0,0,6,0.61,2.63,-5.6,0.35,71.8,-3.6,1,0,-4.7,0,0.080869684
10/29/2019 11:00,229.4,0.2,-6.749757203,250.5,230.1,167.2,270.1,295.4,62.9,-25.3,37.6,16,-5.747,0.263,7.9,0.867,0.167,6,0.395,0.142,3.9,0.157,0.138,1.4,0.481,-99999,4.6,46,0,0,0,332,1.57,5.41,-5.7,0.31,71.84,-3.7,0.9,0,-5.4,0,0.098553183
10/29/2019 12:00,229.6,0.2,-6.490773713,138.2,112.7,82,289,294.3,30.7,-5.3,25.4,15.98,,0.263,7.9,0.867,0.167,6,0.404,0.142,3.9,0.161,0.138,1.4,0.48,-99999,4.5,2,0,0,0,10,1.19,3.39,-7.9,0.26,71.85,-3.7,0.9,0,-7.8,0,0.079615918
10/29/2019 13:00,195.8,0.1,-6.280349628,138.3,106.5,78.41,287.7,294.6,28.09,-6.9,21.19,15.95,-39.22,0.263,7.9,0.868,0.167,6,0.403,0.142,3.9,0.159,0.138,1.4,0.478,-99999,4.4,0,0,0,0,8,1,2.85,-9.1,0.25,71.86,-3.7,0.9,0,-9.5,0,0.047244334
10/29/2019 14:00,195.6,0.08,-6.134671415,122.6,101.4,77.58,288.5,295.3,23.82,-6.8,17.02,15.95,-5.812,0.262,7.9,0.868,0.167,6,0.407,0.142,3.9,0.16,0.138,1.4,0.478,-99999,4.4,0,0,0,0,338,1.16,2.25,-8.2,0.29,71.9,-3.7,0.9,0,-8.7,0,0.02655986
10/29/2019 15:00,195.8,0.08,-5.956620265,88.9,84.2,65.62,284.6,293.9,18.58,-9.3,9.28,15.94,-6.117,0.263,7.9,0.867,0.167,6,0.416,0.142,3.8,0.159,0.138,1.4,0.478,-99999,4.4,0,0,0,0,306,1.37,4.67,-8.6,0.29,71.9,-3.7,0.9,0,-8.7,0,0.02655986
10/29/2019 16:00,265.2,0.88,-5.908060861,33.4,30.6,23.8,290.7,292.3,6.8,-1.6,5.2,15.96,-6.263,0.263,7.9,0.869,0.167,6,0.414,0.142,3.8,0.16,0.138,1.4,0.479,-99999,4.4,0,0,0,0,257,3.05,6.74,-10.4,0.23,71.98,-3.7,1,0,-10.2,0,0.05121021
10/29/2019 17:00,265,0.88,-5.762382648,11.26,8.46,7.33,228.1,265.2,1.13,-37.1,-35.97,15.95,-13.91,0.263,7.9,0.867,0.167,6,0.415,0.142,3.8,0.162,0.138,1.4,0.478,-99999,4.4,0,0,0,0,261,2.53,5.03,-11.8,0.18,72.04,-3.8,0.9,0,-11.8,0,0.067413804
10/29/2019 18:00,265.2,0.88,-5.697636776,-0.095,-1.19,0.21,236.1,267.1,-1.4,-31,-32.4,15.94,-12.75,0.263,7.9,0.867,0.167,6,0.41,0.142,3.8,0.16,0.138,1.4,0.476,-99999,4.4,0,0,0,0,303,1.61,3.82,-12.8,0.17,72.06,-3.8,0.9,0,-12.7,0,0.060036493
10/29/2019 19:00,298,1.18,-5.681450308,0,0.14,0.27,282.6,281,-0.13,1.6,1.47,15.96,-8.63,0.263,7.9,0.867,0.167,6,0.41,0.142,3.8,0.161,0.138,1.4,0.477,-99999,4.3,0,0,0,0,243,1.63,6.05,-12.8,0.17,72.13,-3.8,0.9,0,-13.2,0,0.050859614
10/29/2019 20:00,298.2,1.18,-5.74619618,0.095,-0.31,0.22,254.8,272.3,-0.53,-17.5,-18.03,15.95,-11.19,0.263,7.9,0.867,0.167,6,0.408,0.142,3.8,0.161,0.138,1.4,0.477,-99999,4.3,0,0,0,0,321,1.74,3.22,-13.3,0.18,72.17,-3.8,0.9,0,-13.2,0,0.040859614
10/29/2019 21:00,298,1.18,-5.649077371,0,-1.43,-0.34,238.1,269.4,-1.09,-31.3,-32.39,15.96,-12.03,0.263,7.9,0.867,0.167,6,0.407,0.142,3.7,0.161,0.138,1.4,0.477,-99999,4.3,0,0,0,0,254,2.04,6.56,-13.6,0.18,72.18,-3.8,0.9,0,-13.6,0,0.033754399
10/29/2019 22:00,293.2,1.04,-5.697636776,0,-3.13,-0.61,193.5,254.3,-2.52,-60.8,-63.32,15.99,-16.26,0.263,7.9,0.867,0.167,6,0.399,0.142,3.7,0.161,0.138,1.4,0.476,-99999,4.3,0,0,0,0,269,3.26,6.87,-14.3,0.16,72.25,-3.8,0.8,0,-14.3,0,0.041808886
10/29/2019 23:00,293.2,1.04,-5.649077371,0.095,-1.11,-0.14,234.3,261.1,-0.97,-26.8,-27.77,15.99,-14.04,0.263,7.9,0.867,0.167,5.9,0.395,0.142,3.7,0.161,0.138,1.3,0.475,-99999,4.3,0,0,0,0,277,5.5,10.05,-15,0.14,72.3,-3.8,0.8,0,-14.9,0,0.0520473
10/30/2019 0:00,293.2,1.04,-5.681450308,0,-0.51,0.16,241.6,256.1,-0.67,-14.5,-15.17,16,-15.13,0.263,7.9,0.867,0.167,5.9,0.392,0.142,3.7,0.162,0.138,1.3,0.474,-99999,4.3,0,0,0,0,272,4.67,9.98,-17.2,0.11,72.41,-3.8,0.8,0,-17.3,0,0.047074399
10/30/2019 1:00,289.6,0.86,-5.681450308,0,-0.45,-0.04,257.6,263.7,-0.41,-6.1,-6.51,16.02,-12.91,0.263,7.9,0.867,0.167,5.9,0.39,0.142,3.7,0.161,0.138,1.3,0.473,-99999,4.3,12,0,0,0,269,4.21,8.74,-18,0.1,72.53,-3.7,0.7,0,-18.4,0,0.043038136
10/30/2019 2:00,289.6,0.86,-5.713823244,0,-0.44,0.02,254.2,262.1,-0.46,-7.9,-8.36,16.02,-13.29,0.263,7.9,0.867,0.167,5.9,0.389,0.142,3.7,0.163,0.138,1.3,0.472,-99999,4.2,56,0,0,0,248,2.49,7.37,-17.6,0.11,72.63,-3.7,0.9,0,-17.1,0,0.049754583
10/30/2019 3:00,289.4,0.86,-5.778569116,0,-0.76,-0.07,240.7,257.1,-0.69,-16.4,-17.09,16.04,-14.74,0.263,7.9,0.867,0.167,5.9,0.388,0.142,3.7,0.161,0.138,1.3,0.471,-99999,4.2,183,0,0,0,146,2.09,4.13,-15.9,0.13,72.68,-3.8,0.9,0,-11.5,0,0.123460506
10/30/2019 4:00,268.2,0.28,-5.713823244,0,-0.67,-0.05,240.8,255,-0.62,-14.2,-14.82,16.06,-15.32,0.263,7.9,0.867,0.167,5.9,0.391,0.142,3.7,0.161,0.138,1.3,0.47,-99999,4.2,403,0,0,0,138,1.88,4.29,-14.6,0.13,72.73,-3.8,0.9,0,-8.3,0,0.196629448
10/30/2019 5:00,268.2,0.28,-5.762382648,0,-2.67,0.21,170.3,238,-2.88,-67.7,-70.58,16.08,-20.42,0.263,7.9,0.867,0.167,5.9,0.39,0.142,3.6,0.162,0.138,1.3,0.471,-99999,4.2,604,0,0,0,263,1.83,5.5,-12.8,0.14,72.78,-3.8,0.9,0,-4.6,0,0.294144411
10/30/2019 6:00,268.2,0.28,-5.794755584,0.095,-2.53,-0.09,160.1,226.3,-2.44,-66.2,-68.64,16.12,-23.88,0.263,7.9,0.867,0.167,5.9,0.39,0.142,3.6,0.161,0.138,1.3,0.468,-99999,4.2,723,0,0,0,244,2.47,5.79,-11.9,0.14,72.82,-3.8,0.9,0,-4.4,0,0.300760123
10/30/2019 7:00,261.2,0.46,-5.810942052,72.58,59.32,42.34,215.2,240.1,16.98,-24.9,-7.92,16.15,-19.44,0.263,7.9,0.867,0.167,5.9,0.392,0.142,3.6,0.161,0.138,1.3,0.468,-99999,4.2,739,0,0,0,293,3.86,9.3,-10,0.15,72.81,-3.8,0.8,0,-3.6,0,0.318125395
10/30/2019 8:00,261.4,0.46,-5.956620265,274.3,235.2,158.5,157.4,235.3,76.7,-77.9,-1.2,16.19,,0.263,7.9,0.867,0.167,5.9,0.392,0.142,3.6,0.162,0.138,1.3,0.469,-99999,4.2,655,0,0,0,284,5.08,9.88,-9.4,0.13,72.81,-3.8,0.9,0,-4.6,0,0.304144411
10/30/2019 9:00,261.4,0.46,-6.037552606,660.7,407.3,292.7,161.4,249.4,114.6,-88,26.6,16.22,,0.263,7.8,0.867,0.167,5.9,0.397,0.142,3.6,0.161,0.138,1.3,0.466,-99999,4.2,514,0,0,0,288,6.48,10.78,-9.4,0.13,72.85,-3.8,0.9,0,-5.3,0,0.28167714
10/30/2019 10:00,217.8,0.7,-6.00517967,1157,585.3,428.3,152,264.4,157,-112.4,44.6,16.24,,0.263,7.8,0.867,0.167,5.9,0.395,0.142,3.6,0.161,0.139,1.3,0.468,-99999,4.1,323,0,0,0,310,6.94,12.31,-10.1,0.14,72.94,-3.7,0.6,0,-7.2,0,0.215803438
10/30/2019 11:00,218,0.72,-5.794755584,1481,677.1,496.1,154.1,274,181,-119.9,61.1,16.26,,0.263,7.8,0.867,0.167,5.8,0.393,0.142,3.6,0.161,0.139,1.3,0.468,-99999,4.1,50,0,0,0,305,5.92,11.17,-12.1,0.12,73.03,-3.7,0.7,0,-11.2,0,0.139638349
10/30/2019 12:00,217.8,0.72,-5.390093882,1523,698.3,515.8,160.4,281.9,182.5,-121.5,61,16.27,,0.263,7.8,0.868,0.167,5.8,0.396,0.142,3.5,0.162,0.139,1.3,0.469,-99999,4.1,2,0,0,0,315,5.77,11.37,-13,0.11,73.1,-3.8,0.8,0,-13.3,0,0.109063868
10/30/2019 13:00,233.4,0.28,-5.082550987,1387,654.5,480.5,160.7,281.1,174,-120.4,53.6,16.27,,0.263,7.8,0.867,0.167,5.8,0.401,0.142,3.5,0.162,0.139,1.3,0.468,-99999,4.1,0,0,0,0,357,2.77,7.32,-14.4,0.1,73.21,-3.8,0.8,0,-14.6,0,0.096874174
10/30/2019 14:00,233.2,0.28,-4.855940434,1141,541.3,397,164.5,278.7,144.3,-114.2,30.1,16.28,,0.263,7.8,0.867,0.167,5.8,0.404,0.142,3.5,0.161,0.139,1.3,0.468,-99999,4.1,0,0,0,0,100,1.88,3.68,-17.4,0.1,73.34,-3.7,0.9,0,-17.8,0,0.050548706
10/30/2019 15:00,233.2,0.28,-4.726448689,785.8,376,271.8,167.2,272.1,104.2,-104.9,-0.7,16.3,,0.263,7.8,0.867,0.167,5.8,0.404,0.142,3.5,0.161,0.139,1.3,0.468,-99999,4.1,0,0,0,0,40,1.16,2.94,-19.2,0.09,73.42,-3.7,0.9,0,-20,0,0.034619112
10/30/2019 16:00,223.4,0.46,-4.645516348,379.2,195,125.5,165.9,260.7,69.5,-94.8,-25.3,16.32,,0.263,7.8,0.867,0.167,5.8,0.406,0.142,3.5,0.162,0.139,1.2,0.469,-99999,4.1,0,0,0,0,319,1.44,3.03,-22,0.08,73.52,-3.8,0.9,0,-22.4,0,0.020951407
10/30/2019 17:00,223.4,0.46,-4.596956944,24.7,6.33,6.91,162.7,246.5,-0.58,-83.8,-84.38,16.33,,0.263,7.8,0.867,0.167,5.8,0.41,0.142,3.5,0.162,0.139,1.2,0.473,-99999,4.1,0,0,0,0,322,1.5,2.88,-22.8,0.08,73.55,-3.7,0.9,0,-23.7,0,0.009889016
10/30/2019 18:00,223.4,0.46,-4.710262221,-0.095,-3.52,-0.69,159.9,238.6,-2.83,-78.7,-81.53,16.36,,0.263,7.8,0.867,0.167,5.8,0.413,0.142,3.5,0.161,0.139,1.2,0.469,-99999,4.1,0,0,0,0,326,1.88,3.55,-23.3,0.08,73.61,-3.8,0.9,0,-24,0,0.007495814
10/30/2019 19:00,249.8,0.5,-4.985432179,0,-2.56,-0.23,157.3,223.4,-2.33,-66.1,-68.43,16.4,,0.263,7.8,0.867,0.167,5.8,0.413,0.142,3.5,0.161,0.139,1.2,0.465,-99999,4.1,0,0,0,0,327,2.07,3.33,-23.5,0.07,73.66,-3.7,0.9,0,-24.3,0,0.015159855
10/30/2019 20:00,249.6,0.5,-5.309161541,0.095,-3.51,-0.77,154.1,211.8,-2.74,-57.7,-60.44,16.41,-28.61,0.263,7.8,0.867,0.167,5.8,0.411,0.142,3.5,0.162,0.139,1.1,0.468,-99999,4,0,0,0,0,333,1.83,3.37,-23.1,0.08,73.67,-3.7,0.9,0,-24,0,0.007495814
10/30/2019 21:00,249.8,0.5,-5.697636776,0,-3.16,-0.75,153,205.4,-2.41,-52.4,-54.81,16.44,-30.51,0.263,7.8,0.867,0.167,5.8,0.413,0.142,3.5,0.162,0.139,1.1,0.462,-99999,4,0,0,0,0,339,1.33,3.09,-22.9,0.08,73.65,-3.7,0.9,0,-23.8,0,0.009084846
10/30/2019 22:00,264.2,0.52,-6.021366138,0,-2.3,-0.38,154,201.6,-1.92,-47.6,-49.52,16.46,,0.263,7.8,0.867,0.167,5.7,0.406,0.142,3.4,0.162,0.139,1.1,0.467,-99999,4,0,0,0,0,338,1.55,3.01,-23,0.07,73.65,-3.7,0.9,0,-24.1,0,0.016710861
10/30/2019 23:00,264.2,0.52,-6.296536096,0,-2.13,-0.46,157.8,200.3,-1.67,-42.5,-44.17,16.46,,0.263,7.8,0.867,0.167,5.7,0.404,0.142,3.4,0.162,0.139,1,0.459,-99999,4,0,0,0,0,326,2.17,3.4,-23,0.08,73.66,-3.7,0.9,0,-23.6,0,0.010699682
10/31/2019 0:00,264.2,0.52,-6.426027841,0,-2.62,-0.02,159.2,206.7,-2.6,-47.5,-50.1,16.47,-29.69,0.263,7.8,0.867,0.167,5.7,0.407,0.142,3.4,0.162,0.139,1,0.455,-99999,4,0,0,0,0,326,1.52,3.06,-22.6,0.08,73.64,-3.8,0.9,0,-23.4,0,0.012340687
10/31/2019 1:00,284.6,0.48,-6.749757203,0,-2.23,-0.17,164.9,206.1,-2.06,-41.2,-43.26,16.48,-30.68,0.263,7.8,0.867,0.167,5.7,0.405,0.142,3.4,0.162,0.139,1,0.457,-99999,4,5,0,0,0,317,1.74,3.37,-22.9,0.08,73.65,-3.8,0.9,0,-23.6,0,0.010699682
10/31/2019 2:00,284.6,0.48,-7.024927161,0,-2.42,-0.21,168.1,208.6,-2.21,-40.5,-42.71,16.49,-29.78,0.263,7.8,0.867,0.167,5.7,0.404,0.142,3.4,0.162,0.139,1,0.458,-99999,4,138,0,0,0,343,1.17,3.82,-19.2,0.12,73.61,-3.7,0.9,0,-17.9,0,0.029273003
10/31/2019 3:00,284.6,0.48,-7.4619618,0,-1.65,0.24,171,205.5,-1.89,-34.5,-36.39,16.47,-31.08,0.263,7.8,0.866,0.167,5.7,0.398,0.142,3.4,0.163,0.139,0.9,0.449,-99999,4,314,0,0,0,169,0.63,1.87,-13.2,0.19,73.59,-3.8,0.9,0,-7.8,0,0.149615918
10/31/2019 4:00,287.8,0.36,-7.850437035,0.095,-1.24,1.5,176.4,213.9,-2.74,-37.5,-40.24,16.47,-28.22,0.263,7.8,0.865,0.167,5.7,0.393,0.143,3.4,0.161,0.139,0.9,0.454,-99999,4,490,0,0,0,139,1.2,3.88,-8.9,0.17,73.58,-3.8,0.9,0,-1.3,0,0.385372032
10/31/2019 5:00,287.8,0.36,-8.384590482,0,-2.07,-0.08,177.6,215.6,-1.99,-38,-39.99,16.47,-27.37,0.263,7.8,0.865,0.167,5.7,0.392,0.143,3.3,0.162,0.139,0.9,0.453,-99999,3.9,619,0,0,0,118,2.07,4.29,-8.2,0.17,73.55,-3.8,0.9,0,-1.4,0,0.381298824
10/31/2019 6:00,287.8,0.36,-8.740692781,0,-1.17,-0.22,179,211.3,-0.95,-32.3,-33.25,16.48,-29.2,0.263,7.8,0.866,0.167,5.7,0.388,0.143,3.3,0.16,0.139,0.8,0.455,-99999,3.9,688,0,0,0,122,2.36,4.4,-5.2,0.18,73.47,-3.8,0.9,0,1.8,0,0.515605104
10/31/2019 7:00,285.4,0.08,-9.015862739,47.22,13.19,12.4,178.6,216.7,0.79,-38.1,-37.31,16.48,-27.28,0.263,7.8,0.865,0.167,5.7,0.385,0.143,3.3,0.161,0.139,0.8,0.457,-99999,3.9,691,0,0,0,122,1.88,3.9,-3.1,0.21,73.36,-3.8,0.9,0,2.9,0,0.542405183
10/31/2019 8:00,285.6,0.08,-9.323405633,470.8,247.3,152.2,180.5,244.8,95.1,-64.3,30.8,16.5,-22.29,0.263,7.8,0.865,0.167,5.7,0.385,0.143,3.3,0.161,0.139,0.8,0.452,-99999,3.9,626,0,0,0,120,2.84,4.9,-2.1,0.23,73.3,-3.8,0.9,0,3.1,0,0.53316117
10/31/2019 9:00,285.6,0.1,-9.404337973,902,428.3,294.4,168.7,266.6,133.9,-97.9,36,16.51,-15.93,0.263,7.7,0.868,0.167,5.6,0.384,0.143,3.3,0.161,0.139,0.8,0.452,-99999,3.9,500,0,0,0,124,2.9,4.51,-2,0.24,73.28,-3.8,0.9,0,2.1,0,0.470707392
10/31/2019 10:00,193.6,0.02,-8.740692781,1246,575.1,401.1,178.2,282.2,174,-104,70,16.5,-11.26,0.263,7.7,0.868,0.167,5.6,0.385,0.143,3.3,0.161,0.139,0.8,0.45,-99999,3.9,322,0,0,0,133,2.5,4.1,-2.6,0.23,73.26,-3.8,0.9,0,1,0,0.426709164
10/31/2019 11:00,193.6,0.02,-7.494334736,1435,665.3,469.3,181.6,302.3,196,-120.7,75.3,16.49,-6.927,0.263,7.7,0.868,0.167,5.6,0.386,0.142,3.2,0.163,0.139,0.8,0.451,-99999,3.9,42,0,0,0,104,1.4,2.94,-5.7,0.23,73.29,-3.8,0.9,0,-4,0,0.224260186
