date.m,Almont,Billy_Barr,Castnet,Judd_Falls,KCOCREST10,KCOCREST4,KCOCREST6,KCOMTCRE2,Kettle_Ponds,Mexican_Cut,MRMEX,MTAPC2,NRCS_1141,NRCS_380,NRCS_680,NRCS_737,Snodgrass
mm-YY,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month
Aug-69,0.040379269,0.259440639,0.25936105,0.25939085,0.139948844,0.13674617,0.199782948,0.196778433,0.354005722,0.291062919,0.225838465,0.108237391,0.464316753,0.128396515,0.024847543,0.231939721,0.175053345
Sep-69,0.345274319,0.509777944,0.504079744,0.503753244,0.462277265,0.469974545,0.489616488,0.46287309,0.576187446,0.417287542,0.367850922,0.257602579,0.550323195,0.46231414,0.194269922,0.393175917,0.470162792
Oct-69,1.55365088,1.148294416,1.148226491,1.145696627,1.48352452,1.467373658,1.404872329,1.413207637,1.182293679,0.885703275,0.898555396,1.307822231,1.088221954,0.95352678,1.242539317,0.924195074,1.337200543
Nov-69,1.572908374,1.019473091,1.019405431,1.01836838,1.407694251,1.3958824,1.302495575,1.32145063,1.031817375,0.693592311,0.719997058,1.198235395,0.933834518,0.899486628,1.10207877,0.747138781,1.245282907
Dec-69,1.914226766,1.44035397,1.440268387,1.452720801,1.824161323,1.810829264,1.703212058,1.779393916,1.453663434,1.070835341,1.081905311,1.599651795,1.223991659,1.791383763,1.488167096,1.154696202,1.665251943
Jan-70,1.396215327,0.627277846,0.627212039,0.62558738,0.880927919,0.857589407,0.738082129,0.770960476,0.612834708,0.223666724,0.189908268,1.019793112,0.632669553,0.774748832,0.843623998,0.244999965,0.771106931
Feb-70,1.10825071,0.633724365,0.633660121,0.632155014,0.718095402,0.695545578,0.584239241,0.663724919,0.642456018,0.381051831,0.318020328,0.906523037,0.680528418,0.676414199,0.668813441,0.36825157,0.664999255
Mar-70,1.338549744,1.027225859,1.027152808,1.025815687,1.150128237,1.130571775,1.062219193,1.078613063,1.028077229,0.706477084,0.65342784,1.140905289,0.978893914,1.0818446,0.814140871,0.739960445,1.073746139
Apr-70,1.65189633,1.540717451,1.540630027,1.539780256,1.585304191,1.570258206,1.566486532,1.512615542,1.516534308,1.298568803,1.225533386,1.425378419,1.34623746,1.506132454,1.111714157,1.33139627,1.559251053
May-70,1.334919532,1.246541708,1.246454113,1.245840008,1.325448372,1.325409552,1.360347536,1.253565587,1.148768094,1.059179047,0.99786418,1.057604633,0.90662371,0.868558055,0.79974761,1.110954748,1.314756814
Jun-70,0.843111766,0.866112512,0.866030659,0.8653604,0.908770645,0.911697313,0.957547859,0.837588023,0.815792542,0.825926999,0.716729253,0.598365092,0.639315424,0.577098834,0.288713069,0.853746454,0.892005157
Jul-70,0.855192048,0.883743685,0.883670942,0.882683519,1.050499913,1.029870237,1.068296614,0.910338551,0.844362733,0.846812225,0.745355454,0.58796037,0.666099908,0.615835016,0.261751481,0.868625702,0.959276509
Aug-70,1.002299385,0.897713374,0.897645526,0.896610979,1.076000784,1.055254357,1.099497801,0.958621046,0.846708125,0.888232387,0.807979876,0.708519067,0.706251238,0.650880536,0.325109958,0.901859501,0.991907683
Sep-70,1.378392911,1.123335538,1.119144583,1.118500621,1.311453198,1.316194769,1.341029419,1.222629487,1.078598427,1.088929161,1.008166506,1.067918518,0.97858679,1.223680793,0.750947502,1.10194102,1.235383872
Oct-70,0.812609388,0.925233733,0.925153916,0.922812508,0.890485473,0.8764535,0.988234486,0.818543698,0.911695252,0.984979608,0.882589315,0.549104372,0.837008198,0.551517763,0.175239225,0.973310845,0.89700775
Nov-70,0.957974985,1.213529078,1.21344299,1.212947521,1.171650128,1.164882507,1.286623884,1.07585617,1.185569568,1.308580081,1.217082216,0.674520523,1.067909768,0.73054867,0.24821203,1.30349139,1.180376438
Dec-70,0.836582174,1.07016601,1.070074421,1.080523863,1.039532582,1.033906822,1.165739036,0.906534437,1.055788485,1.243197591,1.12204197,0.453633583,0.973457777,0.914571406,-0.007262454,1.221343177,1.008119663
Jan-71,0.750445771,1.056161432,1.056067565,1.055627502,1.0565411,1.04531199,1.160072387,0.907181183,1.044224927,1.190394135,1.09118437,0.390298909,0.915342245,0.902471136,-0.050077114,1.178256386,1.009594151
Feb-71,0.999416485,1.362196372,1.362102966,1.362031028,1.280399668,1.270735497,1.420699282,1.160211933,1.35299684,1.562042018,1.462317942,0.712567385,1.294807794,1.163465326,0.248660786,1.518834523,1.294996816
Mar-71,0.639760383,1.234396512,1.234297715,1.234434792,1.004264597,0.999179244,1.184184746,0.922963038,1.25377866,1.538986107,1.405964487,0.508623937,1.223724029,0.915791719,0.071671573,1.462030524,1.071173125
Apr-71,0.478829052,0.889247763,0.889159895,0.888924451,0.689059699,0.685590972,0.81814589,0.621983548,0.929704567,1.156344785,1.041058876,0.365328105,1.006629639,0.618411168,-0.107655253,1.086113529,0.74258885
May-71,0.844187768,1.109245804,1.10916185,1.108812773,0.939226344,0.941116705,1.088439004,0.876669773,1.122182048,1.266470522,1.187909983,0.661694994,1.184920343,0.606983919,0.207834024,1.234103696,1.010730491
Jun-71,0.353371396,0.870140101,0.870052588,0.869941449,0.593723734,0.599279557,0.767103222,0.533185554,0.906676309,1.121945529,1.005337383,0.262243772,0.98761846,0.36435558,-0.207347965,1.065696062,0.684191521
Jul-71,0.24742182,0.791701561,0.791609101,0.791723012,0.460632939,0.454384788,0.621819496,0.414381988,0.850816551,1.084369454,0.958309693,0.238759768,0.953210768,0.274901241,-0.12400304,1.01543309,0.576328577
Aug-71,0.273163234,0.667568884,0.66748666,0.667383678,0.379127779,0.371328536,0.518006841,0.354295323,0.737101278,1.030537547,0.903590801,0.243895554,0.937495717,0.236526883,-0.109113148,0.932447755,0.481014076
Sep-71,-0.124897371,0.390640823,0.384646258,0.384437322,0.024070403,0.029883024,0.174399346,0.028116388,0.462414515,0.848157277,0.699787116,-0.101753556,0.723391985,0.028513299,-0.505918606,0.714276002,0.158526676
Oct-71,-0.169483218,0.344334178,0.344250874,0.342173123,-0.109638186,-0.118327804,0.073720034,-0.080395336,0.391222415,0.807943595,0.676403675,-0.128050928,0.676740275,-0.057116882,-0.468162566,0.689346267,0.061076558
Nov-71,-0.201157175,0.065760286,0.065681325,0.065281342,-0.421562846,-0.426909626,-0.257307765,-0.351812712,0.101300902,0.545421197,0.425953901,-0.208165628,0.494165918,-0.237607059,-0.465578398,0.389386739,-0.220059678
Dec-71,0.226968742,0.648970191,0.648874321,0.656257057,0.244736132,0.240866501,0.455213109,0.27398436,0.68418599,1.071756567,0.943905656,0.128331212,0.827156024,0.282219957,-0.092914943,0.966754524,0.419710061
Jan-72,0.275568094,0.671093126,0.670994425,0.670812797,0.293711736,0.282694073,0.49388599,0.315886494,0.706556341,1.062663872,0.902355995,0.183278618,0.829477372,0.310909827,-0.047857719,0.974773938,0.449224682
Feb-72,-0.091349744,0.055055004,0.054971288,0.054680826,-0.211809517,-0.219597114,-0.067395819,-0.185001609,0.087338051,0.338696198,0.198917844,-0.196058139,0.30574403,-0.181814314,-0.315481405,0.263362226,-0.091720679
Mar-72,-0.139043906,0.065612074,0.06552421,0.065185711,-0.204323219,-0.212720113,-0.065013607,-0.174918462,0.103233872,0.330620575,0.179156688,-0.204637849,0.328520954,-0.180359573,-0.323684442,0.249899015,-0.081787032
Apr-72,-0.352582247,0.072957958,0.072862307,0.072886406,-0.223629914,-0.219667583,-0.016667868,-0.23042625,0.110281609,0.32214656,0.15410003,-0.369534336,0.251637136,-0.22822428,-0.440831291,0.275052578,-0.083707044
May-72,-0.48043744,-0.026421662,-0.026505196,-0.026825412,-0.351257037,-0.350404061,-0.153117539,-0.330839289,0.02629932,0.253889858,0.072701869,-0.44362247,0.186076758,-0.227101097,-0.505090773,0.187094199,-0.208148689
Jun-72,-0.115204968,0.275335506,0.275256364,0.274720114,-0.071767816,-0.075448942,0.124711354,-0.056700072,0.308611161,0.424944885,0.265966651,-0.1409712,0.378938846,-0.040999044,-0.198197293,0.388344554,0.08561348
