date.m,Almont,Billy_Barr,Castnet,Judd_Falls,KCOCREST10,KCOCREST4,KCOCREST6,KCOMTCRE2,Kettle_Ponds,Mexican_Cut,MRMEX,MTAPC2,NRCS_1141,NRCS_380,NRCS_680,NRCS_737,Snodgrass
mm-YY,unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1)
Jun-71,29.64565227,6.767886615,6.767365537,6.785639577,19.86685427,20.16049004,15.93730984,20.05546531,6.735668063,9.261880718,10.29588168,22.20075256,9.263574737,19.8431294,35.87159498,8.856163307,13.7411957
Jul-71,3.888810974,3.702683379,3.70235249,3.714603252,3.705276843,3.774508649,3.280369623,3.898380753,3.598627779,3.383072241,3.580876174,3.469552765,2.94331588,3.846735155,3.229982244,3.453789427,3.900924067
Aug-71,2.394949919,2.115473504,2.115285176,2.123982889,3.283238572,3.358516148,2.838913494,3.102024965,2.084349252,2.021069959,2.132875122,2.6501085,1.904351741,3.051242012,3.141641102,2.136372762,2.853586216
Sep-71,2.900281221,1.368407671,1.368364987,1.37247889,2.183865467,2.218150684,2.12020301,2.217081386,1.242413163,1.201342591,1.387327418,2.373313414,1.152867557,2.192022888,2.809227965,1.301470481,1.970736335
Oct-71,1.505405885,0.61426325,0.614268415,0.616222515,1.194451441,1.212695239,1.028519651,1.149073866,0.554375778,0.395436288,0.470060589,1.266840728,0.508948382,1.136156956,1.283476876,0.433557191,0.970683204
Nov-71,1.416481272,0.557577388,0.557604984,0.559566872,1.17840786,1.199509139,0.943792044,1.053993949,0.483392157,0.278849064,0.347102633,1.138199666,0.375731938,1.040648655,1.41264211,0.334643606,0.917838075
Dec-71,0.405206225,0.103201558,0.103212074,0.103630878,0.178364047,0.182238205,0.140420041,0.189926325,0.086529727,0.06653995,0.085349349,0.326290626,0.100224077,0.187284489,0.346053461,0.074169144,0.162474228
Jan-72,1.220686273,0.270773827,0.270795156,0.27137266,0.47198121,0.477530606,0.42007622,0.49504361,0.225505597,0.130229881,0.178896211,0.705528343,0.204549954,0.491543561,0.969501128,0.158523288,0.440103194
Feb-72,3.970956215,0.724299602,0.724312017,0.726569118,2.238589914,2.276074767,1.949987511,1.860306117,0.579292295,0.321397823,0.428559586,1.509530051,0.427015014,1.839354093,2.014089069,0.420503952,1.547181608
Mar-72,2.687271389,0.614658883,0.614640814,0.616663296,1.077137534,1.096503511,0.881883687,1.107787795,0.51616235,0.414811091,0.528228464,1.515733459,0.464698175,1.094084938,1.760308254,0.448978342,0.944363613
Apr-72,4.118470217,0.940867918,0.940804151,0.944033291,1.940501858,1.977557552,1.421192892,1.977240114,0.79154563,0.596528898,0.771342337,2.982628072,0.874692324,1.950929326,3.34111575,0.636710235,1.586985751
May-72,6.509249623,2.777897632,2.777555873,2.790913481,7.120504419,7.31423785,5.547089022,6.302701446,2.486653603,2.383149824,2.708649298,4.956721728,2.204942717,6.181914333,5.8011366,2.605640046,5.138415361
Jun-72,4.60589823,1.776633687,1.776469488,1.782255332,4.048663505,4.121691238,3.433056819,4.094136415,1.668697031,2.215772364,2.444652631,4.499373693,2.28937593,4.04130619,5.114653245,2.134070469,3.128156819
Jul-72,9.263495773,9.576611429,9.575823212,9.605060988,10.51499549,10.68956554,8.268615682,10.86632082,9.537798866,8.882464671,9.28889347,10.22962428,7.744764893,10.73636214,12.88005124,8.487040099,10.52686208
Aug-72,5.030487321,2.137301072,2.137138269,2.144819181,4.249756886,4.331043214,3.484598966,4.333365866,1.948167521,2.391582591,2.59892935,4.28525104,2.236546159,4.273096884,6.737143749,2.433470859,3.54639317
Sep-72,2.255110981,0.85494414,0.85491965,0.857334169,1.412153494,1.431418052,1.357963125,1.498775684,0.779327221,0.763546849,0.886004528,2.004674319,0.860686006,1.48352084,2.492220672,0.807323316,1.265797713
Oct-72,1.013100269,0.452078234,0.452069943,0.454190879,0.784064601,0.803618367,0.683278173,0.775857416,0.407809091,0.299952779,0.350947693,1.035270989,0.457287031,0.762067941,1.107559638,0.325661484,0.668810356
Nov-72,0.89637711,0.264367356,0.264371984,0.265683141,0.445146127,0.456932729,0.363951855,0.459522647,0.222719915,0.167671489,0.208667707,0.733047526,0.252046983,0.451008516,0.85573208,0.180261447,0.392774745
Dec-72,0.47435521,0.126316888,0.126329666,0.126690907,0.20516848,0.208374673,0.170031242,0.219020022,0.105894501,0.083062245,0.106510145,0.424724286,0.132641376,0.216824892,0.512793514,0.092635648,0.191956682
Jan-73,1.282549891,0.348650669,0.348682477,0.350192632,0.576592737,0.590664031,0.513637434,0.623284073,0.295222718,0.181710296,0.237581314,1.076226033,0.341798568,0.613835992,1.633298104,0.215212189,0.559144173
Feb-73,2.075537901,0.496699217,0.496697224,0.499342677,1.075203955,1.108685511,0.900899212,1.114506295,0.415630841,0.279272115,0.361113453,1.589161303,0.508930143,1.091896928,1.908475406,0.333935495,0.898413219
