Depth,GR_RAW,TH232_RAW,K40_RAW,U238_RAW,MAGNETIC_SUSCEPTIBILITY,EM_IND_RESISTIVITY,FLUID_CONDUCTIVITY,TEMP,AMBIENT_HEAT_PULSE_GW_FLOW#1,AMBIENT_SFM_GW_FLOW_(TOTAL)
M,APR,PPM,%,PPM,‘10e-3,OHM-M,US/CM,C,GPM (NEG=DOWN),GPM (NEG=DOWN)
1.07239999999984,138.659,7.18688,0.753692,9.92693,,,,,,
1.07449999999984,138.991,7.21673,0.792882,9.53418,,,,,,
1.07659999999984,139.323,7.24657,0.832071,9.14143,,,,,,
1.07869999999984,139.656,7.27642,0.871261,8.74869,,,,,,
1.08079999999984,140.068,7.87792,0.918585,8.27797,,,,,,
1.08289999999984,140.538,8.89362,0.971802,7.75077,,,,,,
1.08499999999984,141.009,9.90931,1.02502,7.22357,,,,,,
1.08709999999983,141.479,10.925,1.07824,6.69636,,,,,,
1.08919999999983,141.95,11.9408,1.13146,6.16913,,,,,,
1.09129999999983,142.42,12.9564,1.18467,5.64192,,,,,,
1.09339999999983,142.891,13.9721,1.23789,5.11472,,,,,,
1.09549999999983,143.361,14.9878,1.29111,4.58752,,,,,,
1.09759999999983,143.832,16.0035,1.34432,4.06031,,,,,,
1.09969999999983,144.302,17.0192,1.39754,3.53311,,,,,,
1.10179999999982,144.773,18.0349,1.45076,3.0059,,,,,,
1.10389999999982,145.243,19.0506,1.50397,2.4787,,,,,,
1.10599999999982,145.714,20.0663,1.55719,1.9515,,,,,,
1.10809999999982,146.184,21.082,1.61041,1.42429,,,,,,
1.11019999999982,145.969,21.6028,1.6282,1.05977,,,,,,
1.11229999999982,144.114,20.9394,1.56125,1.08454,,,,,,
1.11439999999982,142.258,20.276,1.49429,1.10931,,,,,,
1.11649999999981,140.403,19.6126,1.42733,1.13408,,,,,,
1.11859999999981,138.547,18.9492,1.36038,1.15884,,,,,,
1.12069999999981,136.692,18.2858,1.29342,1.18361,,,,,,
1.12279999999981,134.836,17.6224,1.22646,1.20838,,,,,,
1.12489999999981,132.981,16.959,1.15951,1.23315,,,,,,
1.12699999999981,131.125,16.2956,1.09255,1.25792,,,,,,
1.12909999999981,129.27,15.6322,1.0256,1.28268,,,,,,
1.13119999999981,127.415,14.9688,0.95864,1.30745,,,,,,
1.1332999999998,125.559,14.3054,0.891684,1.33222,,,,,,
1.1353999999998,123.704,13.642,0.824728,1.35699,,,,,,
1.1374999999998,121.848,12.9786,0.757772,1.38175,,,,,,
1.1395999999998,120.026,12.315,0.691089,1.41394,,,,,,
1.1416999999998,122.444,11.6283,0.659176,2.3926,,,,,,
1.1437999999998,124.862,10.9416,0.627261,3.37131,,,,,,
1.1458999999998,127.28,10.2549,0.595349,4.34996,,,,,,
1.14799999999979,129.698,9.56814,0.563436,5.32862,,,,,,
1.15009999999979,132.116,8.88143,0.531523,6.30728,,,,,,
1.15219999999979,134.534,8.19473,0.499611,7.28593,,,,,,
1.15429999999979,136.952,7.50802,0.467698,8.26459,,,,,,
1.15639999999979,139.37,6.82131,0.435785,9.24324,,,,,,
1.15849999999979,141.788,6.1346,0.403872,10.2219,,,,,,
1.16059999999979,144.206,5.44789,0.37196,11.2006,,,,,,
1.16269999999979,146.624,4.76118,0.340047,12.1792,,,,,,
1.16479999999978,149.042,4.07447,0.308134,13.1579,,,,,,
1.16689999999978,151.46,3.38776,0.276222,14.1365,,,,,,
1.16899999999978,153.878,2.70105,0.244309,15.1152,,,,,,
1.17109999999978,154.795,3.34312,0.291806,14.9297,,,,,,
1.17319999999978,155.135,4.49527,0.369787,14.2975,,,,,,
1.17529999999978,155.476,5.64735,0.447763,13.6652,,,,,,
1.17739999999978,155.816,6.79943,0.525739,13.033,,,,,,
1.17949999999977,156.157,7.95152,0.603715,12.4007,,,,,,
1.18159999999977,156.497,9.1036,0.681692,11.7685,,,,,,
1.18369999999977,156.838,10.2557,0.759668,11.1362,,,,,,
1.18579999999977,157.178,11.4078,0.837644,10.504,,,,,,
1.18789999999977,157.519,12.5598,0.91562,9.87173,,,,,,
1.18999999999977,157.859,13.7119,0.993597,9.23949,,,,,,
1.19209999999977,158.2,14.864,1.07157,8.60724,,,,,,
1.19419999999977,158.54,16.0161,1.14955,7.975,,,,,,
1.19629999999976,158.88,17.1682,1.22753,7.34275,,,,,,
