"Date","AirT","SR","sn","P","SoilT","CLM_ET"
2011-04-10,-1.990023432106,472.685249672972,4,0,0.155672857142862,1.280634
2011-04-11,-1.81982693641232,474.914912741257,0,0,0.213477571428576,1.181705
2011-04-12,-1.70490673857226,476.02178777228,0,0,0.279038142857147,1.14463
2011-04-13,-1.64560754754827,476.143220446192,0,0,0.349141428571433,1.195863
2011-04-14,-1.63819172967603,475.498328602942,5,0,0.419209857142862,1.296348
2011-04-15,-1.6749771092333,474.373008787046,2,0,0.491174571428576,1.446333
2011-04-16,-1.74490070367184,473.09673598199,0,0,0.550635857142862,1.089759
2011-04-17,-1.83446931398219,472.013866259836,0,0,0.585399714285719,0.888599
2011-04-18,-1.92900147686914,471.453134506662,10,10,0.606919000000005,1.900301
2011-04-19,-2.01401927961475,471.69886690922,17,17,0.620983142857147,2.057531
2011-04-20,-2.07662390006417,472.966701033689,10,10,0.633229428571433,1.436829
2011-04-21,-2.10669267433755,475.386370254336,9,9,0.644472857142862,1.637838
2011-04-22,-2.09775276098607,478.99340257737,6,6,0.65381128571429,1.518239
2011-04-23,-2.04742795978552,483.730713757508,7,7,0.662412857142861,1.61547
2011-04-24,-1.95741168193457,489.459557615258,10,10,0.673072142857147,1.283574
2011-04-25,-1.83298038264576,495.97776575462,8,8,0.686635000000004,1.253905
2011-04-26,-1.68212286450618,503.042441425372,13,0,0.70236028571429,1.372367
2011-04-27,-1.5144122122713,510.393994331163,0,0,0.718360142857147,0.934361
2011-04-28,-1.33977532665163,517.777993367482,0,0,0.734534571428576,1.465346
2011-04-29,-1.16732827006014,524.961863656946,0,0,0.752195571428576,1.606233
2011-04-30,-1.00442465403394,531.744324238475,5,0,0.770183428571433,1.285938
2011-05-01,-0.856022133287779,537.95716309573,2,0,0.786601857142862,1.242373
2011-05-02,-0.724426920498003,543.460633375351,0,0,0.80168628571429,1.111899
2011-05-03,-0.609425527933517,548.13502937668,0,0,0.814543000000004,1.451269
2011-05-04,-0.508760920677962,551.871694522871,0,0,0.824483000000004,1.090716
2011-05-05,-0.418867977526684,554.567265919995,0,0,0.830494857142861,1.524315
2011-05-06,-0.335744856711239,556.124225564272,0,0,0.831637000000004,1.401579
2011-05-07,-0.255827719440214,556.459527119843,0,0,0.826370571428576,1.50597
2011-05-08,-0.176751411589964,555.520883295513,0,0,0.81257228571429,1.498264
2011-05-09,-0.0978974568493135,553.30846188793,0,0,0.788110142857147,1.261878
2011-05-10,-0.0206550556929559,549.898172007275,2,2,0.754388142857147,1.541731
2011-05-11,0.0516460027973049,545.461901415653,13,13,0.715596000000004,2.11185
2011-05-13,0.114131860629047,540.279571162003,0,0,0.644686428571433,1.294865
2011-05-14,0.161062442324012,534.738812755945,0,0,0.610659428571433,1.318613
2011-05-15,0.186706376706383,529.319803426742,0,0,0.590278142857147,1.311807
2011-05-16,0.186311486356185,524.565416637972,0,0,0.581092428571433,1.386722
2011-05-17,0.157055873592746,521.039053029386,0,0,0.577016142857147,0.887844
2011-05-18,0.0988556487652601,519.27459800062,4,4,0.573894571428576,1.50665
2011-05-19,0.0149119383554323,519.724286039659,8,8,0.568296714285719,1.206111
2011-05-20,-0.0880955883323307,522.711103173503,5,5,0.563793142857148,1.510197
2011-05-21,-0.200219939446718,528.391806442482,8,8,0.564865571428576,1.354273
2011-05-22,-0.30886604510959,536.735238958936,0,3,0.559939142857148,0.958494
2011-05-23,-0.399775700348092,547.518425701078,0,0,0.551023571428576,1.251959
2011-05-24,-0.45828745246978,560.340774929983,2,2,0.54163728571429,0.982683
2011-05-25,-0.470736432557235,574.654370163242,0,0,0.531958857142862,1.094798
2011-05-26,-0.425836375667649,589.806420189402,0,0,0.518444000000005,1.567594
2011-05-27,-0.315882945730147,605.0886036532,0,0,0.495289857142862,1.289721
2011-05-28,-0.137630453951655,619.787896848973,0,0,0.469546142857148,1.546026
2011-05-29,0.107270571872381,633.233958748718,0,0,0.441801285714291,1.942979
2011-05-30,0.412335494569378,644.839139797342,0,0,0.409387285714291,1.161874
2011-05-31,0.766802388941423,654.128514182139,0,0,0.410115285714291,2.057544
2011-06-01,1.15661534915586,660.759012060557,0,0,0.712439857142862,2.927248
2011-06-02,1.56572375921695,664.528475900555,0,0,1.70916571428572,3.692886
2011-06-03,1.97755558753405,665.376563220234,0,0,2.85884142857143,3.634693
2011-06-04,2.37650022834398,663.379570901802,0,0,4.14565,4.259688
2011-06-05,2.74924013608011,658.741053090991,0,0,5.57347157142858,4.566623
2011-06-06,3.08579891631505,651.779757204851,0,0,7.09016471428572,4.673102
2011-06-07,3.38021964182789,642.915724088803,0,0,8.55454642857143,3.994489
2011-06-08,3.63083454348959,632.654661279721,0,0,9.71489457142857,4.066175
2011-06-09,3.84012307127844,621.569656026039,0,0,10.2391604285714,3.541883
2011-06-10,4.01419471622458,610.279031839706,0,0,10.6281592857143,3.336895
2011-06-11,4.161975130253,599.419797927853,0,0,11.0022611428571,3.631978
2011-06-12,4.29419935125014,589.617106317162,0,0,11.3738127142857,3.680199
2011-06-13,4.42232122521298,581.450978000553,0,0,11.7332924285714,3.494063
2011-06-14,4.55744110433556,575.422565660611,0,0,12.0829628571429,3.081742
2011-06-15,4.70934483006694,571.922832633028,0,0,12.4716041428571,3.406254
2011-06-16,4.88573795274368,571.207222749629,0,0,12.912932,3.681503
2011-06-17,5.09173488506252,573.379686034014,0,2,13.0834904285714,3.262572
2011-06-18,5.32962519930383,578.388264682262,0,0,13.0609031428571,3.359242
2011-06-19,5.59890540268193,586.032833119477,0,0,12.8697977142857,2.585251
2011-06-20,5.89654426059121,595.984249735097,0,2,12.4132808571429,1.745643
2011-06-21,6.21743476983367,607.812651394458,0,1,12.0898424285714,2.693135
2011-06-22,6.55496881604669,621.021627414867,0,0,11.8952711428571,3.317419
2011-06-23,6.90165796703138,635.084284584523,0,0,11.7771157142857,3.83971
2011-06-24,7.24972902670146,649.477278717612,0,0,12.0133085714286,3.867767
2011-06-25,7.59164442846468,663.709717706275,0,0,12.33339,3.640604
2011-06-26,7.92052245168575,677.345108703665,0,0,12.684377,3.444964
2011-06-27,8.23044448666022,690.015424574066,0,0,13.2375822857143,2.922549
2011-06-28,8.51664555661661,701.427635036441,0,0,13.7682481428571,3.205765
2011-06-29,8.77560087751271,711.363974853598,0,0,13.9659932857143,4.409042
2011-06-30,9.00503692272175,719.677780001178,0,4,13.6586245714286,3.403703
2011-07-01,9.20389831570702,726.286806569732,0,4,13.2272151428571,3.397161
2011-07-02,9.3722923517098,731.165651050722,0,0,13.1076298571429,4.143148
2011-07-03,9.51141945625835,734.338339687948,0,0,13.229905,4.062123
2011-07-04,9.62349592441645,735.871889400122,0,0,13.4056644285714,3.560435
2011-07-05,9.71167659188441,735.870943204655,0,0,13.258186,4.852437
2011-07-06,9.77997690516248,734.473028217774,0,3,13.028598,3.579422
2011-07-07,9.83318176489163,731.843709217864,0,6,12.9694375714286,3.891333
2011-07-08,9.87672439665686,728.170917182198,0,6,12.9398528571429,3.621725
2011-07-09,9.91652212155417,723.657844256648,0,7,12.5465552857143,3.217095
2011-07-10,9.95876331451618,718.514032611756,0,5,11.9035892857143,3.139776
2011-07-11,10.0096435493363,712.94455718915,0,3,11.1851182857143,3.03232
2011-07-12,10.0750528509138,707.137830231631,0,5,10.6435621428571,2.799029
2011-07-13,10.1602277895506,701.253122953791,0,7,10.5010711428571,2.939327
2011-07-14,10.2693978446587,695.409171943414,0,0,10.6778507142857,4.197556
2011-07-15,10.4054627198506,689.675192762817,0,0,10.9940172857143,4.463248
2011-07-16,10.5697389826888,684.065547488728,0,0,11.4767531428571,4.164382
2011-07-17,10.7618114906061,678.539141564222,0,0,12.1316777142857,4.360148
2011-07-18,10.9795161991344,673.00407928342,0,0,12.8224692857143,3.977997
2011-07-19,11.2190661729447,667.327338981122,0,0,13.5177948571429,3.303601
2011-07-20,11.4753117608546,661.348443463802,0,0,14.0244128571429,3.504295
2011-07-21,11.7421056251552,654.895771810435,0,0,14.3696887142857,3.306791
2011-07-22,12.0127353733212,647.804188012238,0,0,14.6135022857143,2.761924
2011-07-23,12.2803820672091,639.932631469597,0,0,14.8205465714286,2.462078
2011-07-24,12.5385611068176,631.180273287589,0,0,14.9587825714286,2.186356
2011-07-25,12.7815078525695,621.500167278726,0,0,15.0251495714286,1.771471
2011-07-26,13.0044834406006,610.90964011222,0,4,14.7529807142857,2.518269
2011-07-27,13.2039937099056,599.497102858735,0,6,14.415478,2.193676
2011-07-29,13.3779264081648,587.424870545029,0,0,12.8141727142857,2.324646
2011-07-30,13.525609817234,574.927282450859,0,0,12.530054,1.868077
2011-07-31,13.6477942913505,562.303411915569,0,0,12.1611967142857,1.487561
2011-08-01,13.7465595021036,549.903916504911,0,0,11.9110571428571,1.605127
2011-08-02,13.8251507417913,538.111887703123,0,0,11.9735484285714,1.373063
2011-08-03,13.8877465402288,527.318275127177,0,5,12.0284408571429,1.100193
2011-08-04,13.9391579295502,517.893067531732,0,7,12.6963661428571,1.173079
2011-08-05,13.9844646477328,510.154412040539,0,0,12.9658581428571,1.317279
2011-08-06,14.028610385436,504.338753797151,0,0,12.996851,1.443719
2011-08-07,14.0759922526877,500.575484000723,0,0,13.0913072857143,1.373706
2011-08-08,14.1300851247326,498.869527593902,0,0,13.145088,1.267713
2011-08-09,14.1931412042052,499.094754389613,0,0,13.3274,1.298719
2011-08-10,14.2659992327329,500.99972832664,0,0,13.6315774285714,1.206096
2011-08-11,14.348028256805,504.22581951596,0,0,13.940546,1.135411
2011-08-12,14.4372159532109,508.336042743341,0,0,14.1819574285714,1.081251
2011-08-13,14.5303897307124,512.851622626944,0,0,14.3378281428571,1.125057
2011-08-14,14.6235412549367,517.292385981753,0,0,14.3190728571429,0.97403
2011-08-15,14.7122145115802,521.216536286335,0,0,14.1939202857143,1.086316
2011-08-16,14.7919123809677,524.255389809392,0,0,14.0464637142857,1.099871
2011-08-17,14.8584798008268,526.139637688398,0,0,14.0244344285714,1.102434
2011-08-18,14.9084303727794,526.715064653328,0,0,14.1210792857143,1.121516
2011-08-19,14.9391938928781,525.947061376694,0,0,14.2007128571429,1.033101
2011-08-20,14.9492749062061,523.914375872273,0,0,14.0705945714286,0.80481
2011-08-21,14.9383222421729,520.793437989323,0,0,14.0105228571429,0.827378
2011-08-22,14.907116487753,516.835505049152,0,0,14.0253761428571,0.84902
2011-08-23,14.8574891273041,512.339501309016,0,0,14.1087588571429,0.822787
2011-08-24,14.7921880564482,507.62335661345,0,0,14.0408354285714,0.732505
2011-08-25,14.7147007577291,502.996209642424,0,0,13.8157202857143,0.719279
2011-08-26,14.6290453973545,498.733425559703,0,8,13.3627782857143,2.890252
2011-08-27,14.5395405607733,495.056179300155,0,0,12.8673428571429,2.088617
2011-08-28,14.4505661972176,492.117095554804,0,0,12.5676384285714,2.138876
2011-08-29,14.3663296505317,489.992774603767,0,6,12.3844981428571,1.609765
2011-08-30,14.2906482994198,488.683332382159,0,0,12.0541148571429,1.707313
2011-08-31,14.2267600514621,488.118581597923,0,0,11.834275,1.619666
2011-09-01,14.1771749672837,488.170055757345,0,0,11.7864758571429,1.605661
2011-09-02,14.143577790952,488.667564255161,0,0,12.0226688571429,1.454022
2011-09-03,14.1267847010554,489.418287411086,0,0,12.4044175714286,1.253184
2011-09-04,14.1267510237685,490.226028359745,0,0,12.577291,1.040578
2011-09-05,14.1426216558535,490.908433697142,0,0,12.6149714285714,0.888784
2011-09-06,14.1728149047495,491.310386999606,0,2,12.4846352857143,1.443706
2011-09-07,14.2151293501471,491.312351711212,0,3,12.0413848571429,0.780497
2011-09-08,14.2668602462229,490.833215281103,0,3,11.2835678571429,1.565839
2011-09-09,14.3249149698069,489.828051742686,0,0,10.5179297142857,1.277623
2011-09-10,14.3859224901507,488.282194193942,0,0,9.93927285714286,1.145485
2011-09-11,14.4463356708114,486.203540417094,0,0,9.46703942857143,1.007607
2011-09-12,14.5025270727349,483.614906315562,0,0,9.05522214285715,0.894148
2011-09-13,14.5508781594172,480.547931707815,0,0,8.90641400000001,0.858093
2011-09-14,14.587860850952,477.0394827704,0,6,8.632475,1.78309
2011-09-15,14.6101127589413,473.130703622108,0,8,8.35504842857143,1.437202
2011-09-16,14.6145057119678,468.868123972165,0,4,8.06222357142858,1.15859
2011-09-17,14.5982044058665,464.305484107034,0,7,7.53372014285715,0.533668
2011-09-18,14.5587119634684,459.504684654336,0,7,7.05754128571429,0.902147
2011-09-19,14.4939020630796,454.534721280306,0,0,6.76256271428572,1.288249
2011-09-20,14.4020412103434,449.468044945772,0,0,6.62213385714286,1.372561
2011-09-21,14.2818080240015,444.374440262552,0,0,6.88972957142857,1.23677
2011-09-22,14.1323151174566,439.313245787422,0,0,7.434948,1.196846
2011-09-23,13.9531386128631,434.325264177748,0,0,8.09184771428572,1.257657
2011-09-24,13.7443595686503,429.426147546117,0,0,8.98215014285715,1.327888
2011-09-25,13.5066188321159,424.603066903041,0,0,9.87421385714286,1.286961
2011-09-26,13.2411803670984,419.815699191401,0,0,10.5591504285714,1.181405
2011-09-27,12.9499931505504,415.001779721947,0,0,11.0631221428571,1.12568
2011-09-28,12.6357389563714,410.086841595102,0,0,11.5347625714286,1.10519
2011-09-29,12.3018547945417,404.997163956125,0,0,11.963613,1.043651
2011-09-30,11.9525224721548,399.674499640144,0,0,12.1745984285714,0.844894
2011-10-01,11.5926214414985,394.090704882962,0,0,12.1309627142857,0.727781
2011-10-02,11.2276445262998,388.260168405764,0,0,11.8891632857143,0.609707
2011-10-03,10.8635826779996,382.24851138586,0,2,11.4189615714286,1.399705
2011-10-04,10.5067868963982,376.176505381539,0,8,10.57563,1.700536
2011-10-05,10.1638138196668,370.218377078411,0,8,9.51636914285715,1.057295
2011-10-06,9.84125748659849,364.593955231809,18,18,7.91449271428572,2.260427
2011-10-07,9.54556304595035,359.554611750073,10,0,6.31067614285715,0.89616
2011-10-08,9.28281470600641,355.363738840001,0,0,4.78719485714286,0.63442
2011-10-09,9.05849058301041,352.273352793469,0,0,3.34508228571429,0.910294
2011-10-10,8.87717699560297,350.498629973772,0,0,2.24763528571429,0.60195
2011-10-11,8.74224128836867,350.192543987456,3,3,1.55487757142857,0.405325
2011-10-12,8.65547341282288,351.423312736332,0,0,1.31572,0.750576
2011-10-13,8.61672004314269,354.157636119121,0,0,1.84456342857143,1.093145
2011-10-14,8.62355078940039,358.252367814357,0,0,2.68765071428572,1.136035
2011-10-15,8.67100452755073,363.456320997526,0,0,3.672405,1.142835
2011-10-16,8.75146560628404,369.422623439833,0,0,4.807236,1.116275
2011-10-17,8.85471831551522,375.73112034322,4,4,5.39668728571429,1.517942
2011-10-18,8.96821918546223,381.919228068014,0,0,5.636211,0.756593
2011-10-19,9.0776113272849,387.518421577531,0,0,5.70348057142858,0.909683
2011-10-20,9.16748056127927,392.092595479755,0,0,5.708298,0.840609
2011-10-21,9.22232115458732,395.274279952224,0,0,5.54326771428572,0.815839
2011-10-22,9.22765155169408,396.795067603251,0,0,5.27623457142857,0.709939
2011-10-23,9.17119579298086,396.507456852618,0,0,4.91471028571429,0.784981
2011-10-24,9.04402507314905,394.396043079867,0,0,5.05073585714286,0.764251
2011-10-25,8.84153940687392,390.576940058915,7,7,5.20568671428572,1.332662
2011-10-26,8.56416379953354,385.285539367027,16,0,4.80245357142857,2.131415
2011-10-27,8.21764861069305,378.85402420656,0,0,4.12206857142857,0.745268
2011-10-28,7.81289986667123,371.681000035511,0,0,3.39217971428572,0.556608
2011-10-29,7.36531045415601,364.196239904899,0,0,2.65348871428572,0.717871
2011-10-30,6.89361975126544,356.823765389796,0,0,1.87937542857143,0.695568
2011-10-31,6.41838755578908,349.946657506974,0,0,1.10902028571429,0.704944
2011-11-01,5.96022229809601,343.876973931971,0,0,0.71026885714286,0.710588
2011-11-02,5.53794964351026,338.83367636504,5,0,0.593530428571432,1.77747
2011-11-03,5.16692655875851,334.93043141348,0,0,0.539034714285717,0.599017
2011-11-04,4.85769269646709,332.17403761701,0,0,0.490655571428575,0.671278
2011-11-05,4.61511354486857,330.473017413289,7,0,0.442198000000003,1.614853
2011-11-06,4.43810480188309,329.654961252907,6,0,0.319277571428575,0.602253
2011-11-07,4.31995503524637,329.490455115946,0,0,0.100584142857146,0.110626
2011-11-08,4.24919287884236,329.720643014638,0,0,-0.215900571428568,0.107213
2011-11-09,4.21087662622088,330.085054830415,0,0,-0.38774514285714,0.095455
2011-11-10,4.18813540633439,330.346668836816,0,0,-0.492285285714282,0.295498
2011-11-11,4.16377133275851,330.311820502193,0,0,-0.533967857142854,0.593039
2011-11-12,4.12173951389285,329.843547874172,0,0,-0.598316285714282,0.130177
2011-11-13,4.0483631054345,328.867813536471,12,0,-0.62396414285714,0.743337
2011-11-14,3.93318901455335,327.372564915945,9,0,-0.658828285714282,0.365279
2011-11-15,3.76943761185966,325.400434573297,0,0,-0.66934814285714,0.46626
2011-11-16,3.55405151266907,323.036717129153,1,0,-0.63314114285714,0.088939
2011-11-17,3.28739658266492,320.394542653895,0,0,-0.621535714285711,0.120635
2011-11-18,2.97270491829896,317.599167301204,0,0,-0.620001142857139,0.176779
2011-11-19,2.61536880705616,314.772937110678,4,0,-0.567240714285711,0.108327
2011-11-20,2.22218790751477,312.022135874992,0,0,-0.506183714285711,0.169987
2011-11-21,1.80065886055745,309.426965951272,0,0,-0.457154999999997,0.513936
2011-11-22,1.35838191614453,307.035475703573,0,0,-0.391101857142854,0.121127
2011-11-23,0.902637619234464,304.861553635094,0,0,-0.343167571428568,0.149294
2011-11-24,0.440156997613701,302.886609764525,0,0,-0.263991999999997,0.332096
2011-11-25,-0.0229273742492654,301.06422960406,2,0,-0.251994285714282,0.577793
2011-11-26,-0.480992789566414,299.327074915509,2,0,-0.309606999999997,0.085082
2011-11-27,-0.928756870482403,297.595348956043,0,0,-0.389842142857139,0.110673
2011-11-28,-1.36108956133703,295.785842113197,0,0,-0.406535285714282,0.159471
2011-11-29,-1.77286670433195,293.820654634418,0,0,-0.372080999999997,0.481043
2011-11-30,-2.1589167171598,291.634977839776,0,0,-0.352872285714282,0.161607
2011-12-01,-2.51409497297223,289.183631847334,0,0,-0.385046428571425,0.112652
2011-12-02,-2.8334890422558,286.446274009657,0,0,-0.455389428571425,0.554233
2011-12-03,-3.11272525154931,283.431089171286,3,0,-0.534338428571425,0.538426
2011-12-04,-3.34832731309488,280.176633845892,3,0,-0.618627999999997,0.527566
2011-12-05,-3.53806825744219,276.751655731791,0,0,-0.771577714285711,0.035135
2011-12-06,-3.68126336265298,273.252722910247,0,0,-1.03763857142857,0.035803
2011-12-07,-3.77896122148379,269.799546791443,0,0,-1.29563414285714,0.055671
2011-12-08,-3.83400038440174,266.527876449806,0,0,-1.490563,0.076813
2011-12-09,-3.85092283076447,263.579947457981,0,0,-1.59925785714285,0.080151
2011-12-10,-3.83576463809039,261.092978855645,0,0,-1.66063742857143,0.090218
2011-12-11,-3.79576368476793,259.186689824283,0,0,-1.68570542857143,0.087661
2011-12-12,-3.73903178593172,257.951052276442,0,0,-1.66027557142857,0.093321
2011-12-13,-3.67422593103008,257.435658685976,3,0,-1.60715757142857,0.433558
2011-12-14,-3.61024102504633,257.642037064989,6,0,-1.57999257142857,0.624291
2011-12-15,-3.55594188891211,258.520172910442,0,0,-1.61155642857143,0.061329
2011-12-16,-3.51993851503775,259.970289387018,0,0,-1.66783085714285,0.052528
2011-12-17,-3.51038440008589,261.850145450443,0,0,-1.72834285714285,0.076133
2011-12-18,-3.5347604552425,263.987290870925,0,0,-1.754553,0.117803
2011-12-19,-3.59960612071176,266.195020474874,0,0,-1.740358,0.085676
2011-12-20,-3.71018398677464,268.290259078947,0,0,-1.69611628571428,0.072604
2011-12-21,-3.87008845330721,270.111344207719,0,0,-1.63468014285714,0.065619
2011-12-22,-4.08082126958308,271.533507872047,0,0,-1.61654842857143,0.026233
2011-12-23,-4.34137375253709,272.479826807056,0,0,-1.66857214285714,0.033081
2011-12-24,-4.64788625958509,272.926134806239,0,0,-1.74936528571428,0.037204
2011-12-25,-4.99347847021449,272.89939471334,0,0,-1.85455942857143,0.046764
2011-12-26,-5.36833976823923,272.470061692379,0,0,-1.977737,0.05106
2011-12-27,-5.76012766343283,271.739742878499,0,0,-2.08487114285714,0.066595
2011-12-28,-6.15467568363831,270.825979427316,0,0,-2.16123914285714,0.077411
2011-12-29,-6.53697545550258,269.846389969551,2,0,-2.14067028571428,0.376661
2011-12-30,-6.89235910187649,268.90471581388,0,0,-2.02263271428571,0.078849
2011-12-31,-7.20775710954406,268.080832605621,0,0,-1.85064442857143,0.072066
2012-01-01,-7.47286593860115,267.42580159439,0,0,-1.73305585714285,0.079337
2012-01-02,-7.68105460807994,266.961897230153,0,0,-1.65900714285714,0.098571
2012-01-03,-7.82988271655609,266.686798669571,0,0,-1.596481,0.104798
2012-01-04,-7.92115793391151,266.580699722828,0,0,-1.51598871428571,0.104861
2012-01-05,-7.96051462636282,266.614712880561,0,0,-1.46619271428571,0.107613
2012-01-06,-7.95655242169546,266.758655046623,0,0,-1.40766428571428,0.099421
2012-01-07,-7.91963984161309,266.986611154735,6,0,-1.41295242857143,0.627607
2012-01-08,-7.86054735454,267.279504486427,0,0,-1.43804228571428,0.063726
2012-01-09,-7.78910237193907,267.624919041314,0,0,-1.50525942857142,0.046006
2012-01-10,-7.71304037331773,268.014949820966,0,0,-1.60737985714285,0.048408
2012-01-11,-7.63719224033671,268.442995581535,2,0,-1.73825671428571,0.519802
2012-01-12,-7.56310493508045,268.900543497883,0,0,-1.91154428571428,0.036984
2012-01-13,-7.48913808993573,269.375031818097,0,0,-2.14839571428571,0.026118
2012-01-14,-7.41101553201916,269.849605384718,0,0,-2.35734085714285,0.048731
2012-01-15,-7.32274613642337,270.304977892063,0,0,-2.46977185714285,0.044413
2012-01-16,-7.2177786610252,270.722836350168,14,0,-2.50648457142857,1.10123
2012-01-17,-7.09023614047679,271.089876689338,12,0,-2.532429,0.058138
2012-01-18,-6.93607027495701,271.401596789105,0,0,-2.55539557142857,0.019958
2012-01-19,-6.75398765468467,271.665039667953,0,0,-2.51905785714285,0.015997
2012-01-20,-6.54603320838202,271.899884795924,3,0,-2.40327414285714,0.410301
2012-01-21,-6.31776083857874,272.137510780635,21,0,-2.25491514285714,1.239536
2012-01-22,-6.07797399622782,272.417982005921,20,0,-2.12093871428571,0.748677
2012-01-23,-5.83807255445584,272.785410830809,0,0,-1.99910385714285,0.072747
2012-01-24,-5.61108320502792,273.282408960369,3,0,-1.86769514285714,0.471734
2012-01-25,-5.41048440849407,273.944327167581,0,0,-1.72756285714285,0.083054
2012-01-26,-5.24895929997031,274.793881439149,8,0,-1.595365,0.806117
2012-01-27,-5.13720847804255,275.836524928242,8,0,-1.50022857142857,0.663368
2012-01-28,-5.08294271562879,277.056935088851,0,0,-1.42362071428571,0.063771
2012-01-29,-5.09015165608361,278.41705776636,0,0,-1.36708471428571,0.07597
2012-01-30,-5.15871192134069,279.856009501208,0,0,-1.31922,0.088442
2012-01-31,-5.28437010599813,281.292012265471,0,0,-1.26809857142857,0.073583
2012-02-01,-5.45910487630008,282.626529459932,0,0,-1.21488028571428,0.077061
2012-02-02,-5.67183131857326,283.750805859808,0,0,-1.16918685714285,0.073702
2012-02-03,-5.90937899925519,284.555045916961,0,0,-1.13977228571428,0.050584
2012-02-04,-6.15764784669675,284.939980150969,0,0,-1.11698442857142,0.042146
2012-02-05,-6.40283378509379,284.82987335432,0,0,-1.103064,0.540514
2012-02-06,-6.63261369051835,284.185652618365,2,0,-1.11538442857142,0.517688
2012-02-07,-6.83716872571012,283.016598303096,0,0,-1.15242414285714,0.051126
2012-02-08,-7.00992628118713,281.388852104349,0,0,-1.20024071428571,0.552157
2012-02-09,-7.14793654629181,279.428946492937,4,0,-1.25160614285714,0.072746
2012-02-10,-7.25184912838144,277.320747263064,2,0,-1.29800585714285,0.497519
2012-02-11,-7.3255101706273,275.295121905707,2,0,-1.34414842857142,0.098293
2012-02-12,-7.37523755930906,273.612952576953,5,0,-1.37144857142857,0.85817
2012-02-13,-7.4088595909158,272.543018104925,14,0,-1.36496571428571,0.973543
2012-02-14,-7.43464462792625,272.337014334307,6,0,-1.33498,0.475439
2012-02-15,-7.46027793748393,273.204533235406,0,0,-1.295281,0.042439
2012-02-16,-7.49202526678711,275.291092010685,0,0,-1.24945228571428,0.056172
2012-02-17,-7.53417665365074,278.662185752069,0,0,-1.20678871428571,0.056629
2012-02-18,-7.58880337512324,283.295427246442,0,0,-1.164391,0.0601
2012-02-19,-7.65581918736526,289.081439485695,0,0,-1.13250014285714,0.538341
2012-02-20,-7.7333066719413,295.833128493322,3,0,-1.11503971428571,0.534461
2012-02-21,-7.81802613704388,303.301999169492,2,0,-1.11395857142857,0.502035
2012-02-22,-7.90599188568192,311.199462531317,2,0,-1.12577328571428,0.087517
2012-02-23,-7.99300592261795,319.220578066293,5,0,-1.13709971428571,0.653977
2012-02-24,-8.07507479442908,327.067525517608,0,0,-1.14391828571428,0.056809
2012-02-25,-8.14868680760055,334.47057994097,0,0,-1.14986928571428,0.095426
2012-02-26,-8.21095914672503,341.205190723099,0,0,-1.15000014285714,0.057631
2012-02-27,-8.25968036760622,347.104328750587,0,0,-1.13993371428571,0.080403
2012-02-28,-8.29329236913065,352.065782074946,15,0,-1.11629557142857,0.780653
2012-02-29,-8.31086732221973,356.054431793421,11,0,-1.08278728571428,0.368341
2012-03-01,-8.31212364114061,359.099962528752,12,0,-1.051049,0.84968
2012-03-02,-8.29749225391419,361.290660455706,7,0,-1.02380557142857,0.541969
2012-03-03,-8.26820444452456,362.763838900448,0,0,-1.00018057142857,0.039944
2012-03-04,-8.22635366275925,363.693359138874,0,0,-0.984516285714282,0.106647
2012-03-05,-8.17488629331196,364.274861040303,0,0,-0.974166428571425,0.128595
2012-03-06,-8.11748810955109,364.709679330524,0,0,-0.951103857142853,0.191784
2012-03-07,-8.05834708282701,365.188757634479,0,0,-0.857013857142853,0.12752
2012-03-08,-8.00179728667124,365.877816394455,0,0,-0.723970285714282,0.31064
2012-03-09,-7.95188453661645,366.90512227073,0,0,-0.588925571428568,0.32818
2012-03-10,-7.91192371601373,368.35331622276,0,0,-0.451609571428568,0.649374
2012-03-11,-7.88412484415575,370.256438925026,0,0,-0.310025428571425,0.952835
2012-03-12,-7.86934825305697,372.602806386056,0,0,-0.169818999999996,0.76107
2012-03-13,-7.86701768691948,375.343418654,0,0,-0.0489868571428533,0.663412
2012-03-14,-7.87519489273902,378.404795784426,0,0,-0.00324528571428191,0.676431
2012-03-15,-7.89079225928918,381.704856747998,0,0,-5.99999999619159e-06,0.722411
2012-03-16,-7.90986766684816,385.169945160045,0,0,-0.000171714285710477,0.731414
2012-03-17,-7.92793148577766,388.750698275869,0,0,-0.000171714285710477,0.763808
2012-03-18,-7.94020039522112,392.434634673426,0,0,-0.00025457142856762,1.296038
2012-03-19,-7.94175876272963,396.253521842546,5,0,-0.000293857142853334,0.73429
2012-03-20,-7.92762737417742,400.28446440488,0,0,-0.000298285714281906,0.520119
2012-03-21,-7.89276385503773,404.644384032387,0,0,-0.000311428571424763,0.830468
2012-03-22,-7.83203944445406,409.478019608012,0,0,-0.000311428571424763,0.800019
2012-03-23,-7.74025680653522,414.940530297577,0,0,-0.000145714285710477,0.877206
2012-03-24,-7.61226790085946,421.17668749661,0,0,-0.000145714285710477,0.967266
2012-03-25,-7.44323203251688,428.299006629073,0,0,-6.28571428533345e-05,0.842753
2012-03-26,-7.2290191555862,436.367699254245,0,0,-2.35714285676202e-05,0.809497
2012-03-27,-6.96672015589579,445.375076622023,0,0,-1.91428571390488e-05,0.622016
2012-03-28,-6.6551976753899,455.236723616801,0,0,-5.99999999619166e-06,0.84296
